id,name,lat,lng
92d4ae02b1cd471392f26341a170bba7,YoNico,59.33468051185969,18.064733664462025
f834227309844ec79f781685f86b6d92,Remtrix Designs,59.35528319858093,18.035252956344973
fc1a760229614c93bf7b805fd9aee3ee,Yabio Media,59.29690675938934,18.059549738240268
031f79cee44a4708a8844732f2ff345f,TubTrix,59.339932559959514,18.07156831518461
d634e585990b42d789a757e86cf443ee,plurga,59.287452890432945,18.07813150054139
0130dd13fe3d405fa028c59538d01efd,FilZee,59.34514174008075,18.094972463275457
aa1cb1d77adc48bfb57641549eca5b76,OpenSense,59.34591873228772,18.030931403258105
c7c5f57abd164b7cbb3683e9da97112f,LooSy,59.335027271457705,17.998079523863463
5048671278df488ab4b156727d71e5c0,ranit,59.33577687739678,18.08114175020206
4bc2cc35c95748e09f5570efe03ddf57,plurbox,59.316814040463214,17.96470789447094
d2bbb1e821194c36a463a2f501cba89a,Tubza,59.32796414993263,18.062910615492843
7c7fa36ba58a461b99be1ec87165ef21,LiveOn,59.33107566321675,18.042142786534935
d5d4ef3f434043fba53b86a94c172380,Mytra,59.33181673364235,18.063618148169454
0c2121273f1f4b7a9da1eb0c14a5a2e4,IbiSy,59.33436034181605,18.07493914390251
077dfe9b5ab74f779482c3e175fd87f5,remjam,59.321093342927405,18.07111887208298
03e9a1d246cd46dc9ab2911d30c8c778,Glifmo,59.27445909258217,18.113728463684822
96ba7969de5346c983b6cecd2cbe5b45,iyou,59.329844139083995,18.071544546950136
c87d27a1b13f49ba8a80644e0fb6b880,TwiFish,59.311867537837244,18.089561447394626
f7ad3031586545f091faadda411554ea,YouMonkey,59.326930413774,18.069615031377225
b2f8cf4ef4aa46ab92c9d3bac3e4cfc7,Yago Designs,59.3207195636464,18.06408281777387
6bb61e88071d4113a97e704263fc789d,tubdoo,59.33273586907591,18.06595157639247
320452e55acc4e7296fde00ad62d02b1,Jamsense Systems,59.24920771758161,18.066819549622632
721e6a78158049b5a1fa0216e02e1e30,Zula,59.33245790256198,18.066710092341285
ef84832c5b6f444f8716b621c778059c,Adsy,59.35258940508992,18.06906039586004
03bbf8f71f104795a871683296a06166,Dayera Collective,59.31065891481854,18.028080394723318
e30895d11e9a4535ab3d69e8751c24ac,Dofish Labs,59.34659407033719,18.070625685893354
03ebba708f9142379d0a233a9ea8288c,inicloud,59.32269067226946,18.057227518384618
8edd0174bff649d4a0ee1b701dfaf406,KosIfy,59.33517987537388,18.067726867076416
fd531e835f394fd1bf626b68dd3a8edc,ProIfy,59.30867210058684,18.063979725073626
70c7604fc8d44a75a8c5e1a9cd748c39,doyou,59.32291590306846,18.05859364046929
45631a880e3046a2a9a40ebb2e826a7a,Jibmo,59.3179304541778,18.07168464626016
b84c077717d8439cb882f2e917d1c04f,JamHop,59.33659564442228,18.052904665233626
87f40ef2a66b4b7ca0fe3e177feb737d,Xojing,59.23871213284611,18.076526242808864
f048aad309d34396b089ce90b0302934,Vertyou Labs,59.33505167165588,18.07210125463214
8a5105ad0a074940b177ef370cd0924a,jibsense,59.33036745024082,18.065305737656463
86aeb9fc495d4f1e9fddc3c679fd5e7d,Gliftra Systems,59.304960248360814,18.031604142060207
f56353e7c2064746936b0862f43ec958,Jakee Designs,59.33138696712003,18.102222560676765
4b7c9747e71b4aa1bed9d946f3b53170,Inihop Designs,59.27680315643439,18.069947067339108
cc61a76aae0749cfafe1afe0bcde7ab7,IbiSauce,59.33769843270282,18.063034214741315
e4c5f89865914c4185c00430be794ded,Tubton,59.388777698867756,18.098997541909313
8b50496eceaa4ef5b81bf822f43834ae,IDoo,59.381587062844524,18.055539056388383
aeb30878ea3441bbb1f181b8319c2fb3,RaDoodle,59.315761792766885,18.099277157650018
4f0cccf936ec4651a677aaa20ede8e12,Jamckr Collective,59.33479269461887,18.064236987017185
5466e8b1302c494e80b8fcfe256a8251,FloMix,59.28708863948296,18.04068033084435
15d0b0e0ca234e3d81c37b9074e690fa,SkoSter,59.33093217676517,18.058749204827848
ea24a5c1a12d413cba542f5e90e74d9e,Mymonkey,59.328035872702635,18.079470903744543
52f82dff7d8743bbb34d52c4d8bbebb3,YoCkr,59.33455144820159,18.06927736160757
72bfbdf9e90d45a692f654389ea39374,ijing,59.353891436220486,18.09980404700199
b7d72ddb10274bcfa19c42383dd2d832,YaNit,59.36896495082907,18.081632417363032
88bb63520fc54c34aa09baf4d6bde732,Yodoo,59.386274170668806,18.109838488628746
129fe7458893433d841da93eb3116db6,BoSense,59.342741560237386,18.070785129411274
8ae14777060444c88ec9f16d7d7b6e8f,plurba,59.31375737626041,18.105428397853835
eba56ea5914e42e698b2e0baa4b4fd6a,Yeddnico Media,59.3326621043996,18.066240964253215
0b132363a1cb4385968b68b2a05a1908,livebio,59.384720539835804,18.04752639952603
8624e303ba534d67af9ca30548d5cdba,GlifZizzl,59.275371059902696,18.071534320602524
7f1d54c116eb4bb5ba36b48f3afb46ee,Yoly,59.32735870201802,18.06941071978988
b2c5f499ac05442d8c3865a5486d3770,Prospace Labs,59.33686486250842,18.077607709457435
c94b4099fb3e4c1ab2b7805b87a11f37,JibSense,59.39416100102422,18.08358485154361
65892771399a42b3819bd21bcb2985b2,Inion Designs,59.34013985953501,18.06827350673714
04117058b0e649c0af6458d0a3a31041,Blingjing Collective,59.305204383124675,18.070260779780305
cc921b20231a4a5aa98ff9425dbb1f57,opencloud,59.34116877003776,18.08825015588331
499bc6ac74704438b9fb7816a47a686d,Zinbio Media,59.363027810692614,18.04323381294727
99377bce0eb947cb9d38aede33c638c5,Yeddster,59.301134921822594,18.087389217427674
cc9c433c66b24e3ab401d0c0b22fb1d3,scrotrix,59.328192910253996,18.06741543222684
9c416a99968445f088ec849f8930120c,Plurnico Systems,59.330815299161195,18.085566027899183
e29f4e3940564e3fa3801a2472ba8cab,iscro,59.335934799844786,18.06467489427825
1565e248d1a04449bcb4300efb5c273f,Nizing,59.27399695803513,18.080600930245932
eddddb21b55a45dfaeda0c21b67a8449,JamMee,59.345010261887204,18.113020683970376
d9f4d96c0dcc405383187be21bab3892,Zinsense,59.30804157966022,18.013642432583666
dc128abdac95477a9be0c9121810ef0e,Adster,59.33562906863954,18.09410082062635
a7ea11f7edad4bd58c057a8ae64d1775,Quirbzee,59.32875924621483,18.075051469364833
d6fa3bd373e141f79142211121466cc7,Nibio Collective,59.32990869594051,18.045582551361203
fe1f83a72b604ec59ebb158309cbdf63,Yeddbio Media,59.27093509348577,18.024909227755714
20bc46c1799a4159a0ebe226027e1f77,Dozee Designs,59.31898265848978,18.091978467875766
86b15d2e7b2d4947b3941ec02214cad1,kabnit,59.33257244242172,18.06092736634808
90452420ed1f4d309235ec56928f3695,Smugjing Collective,59.32836271392011,18.04638218491835
e8ec828441af463d892553e3696b3719,trumo,59.33198245764354,18.082134106816657
f6dc1b9b2726481880aba52af6c673de,Vertnet Systems,59.354966282753736,18.058807459417608
a0c7f3d595a3414b9643b0481976639f,Promix,59.33269774798826,18.064919001320167
e367bbc7bcbd47a8a5880fe0ac9ed494,liveton,59.29761583279167,18.073391074230898
b37f48a8c0b04806ba2f3fc7c11ce83a,Yoon Collective,59.31301194404165,18.061501508123254
8eb172c7a7b340b389d39f201755c22d,Scrozee,59.31282320181175,18.013338611045487
0eb0d062776644969e941d0abb726496,addoo,59.35712631459584,18.074328952317124
e22ee0c115174428b852b91afdf00fbf,Floon,59.25268654821919,18.0031577246345
4ef261e3c8344c5582f137177f2667d4,JamOn,59.32800590558301,18.09821198099921
cd17496f552d4591aadbf3d358364bd9,Trunit Systems,59.33261980318477,18.064159077622108
fda95b1dbe7f402389c44bead73c08d3,MyCkr,59.3220471889732,18.108391293180407
4f5ca09fbb2c498e9d1a388a0e09b5c9,Blaoera,59.32275353900763,18.092635353719622
689fd04ce00545eab160e5d0420d3ed0,DotDoo,59.314192905117146,18.073627081397387
17fd36a3d5cd4403ac2c0c6293e346c8,Dostar Labs,59.2890945338363,18.088417960332677
8e063b04c55944559a8c1864cd3de7bb,ScroGeo,59.28571773189179,18.150331373975103
c2b10cfa13804893adedce7fff903474,Scrofish,59.325598860082934,18.130985771782452
91e354a1967a4c6e8e4c097aea44b6cb,adspace,59.32227948929663,18.045239850806766
d93093eb950d4bf5a165c488cd7a56ed,Nimo Labs,59.242901548638386,18.046160127487447
ea14b1996ce84c3b954a470d11142b66,JamTon,59.33899561279944,18.065026448671105
e07633a9192648b39dcaa6fec3d6d1c8,Scroera,59.32262996202926,18.056143034499495
6285adab67474895980a1c9ebe0316a5,Quirbsense Systems,59.365541719263476,17.999293829980513
88fd38627ce944488525ba11840f3bdf,DoNet,59.324351241206884,18.164980350524523
ee7b58adf69046e8b179f2bb2b130f6e,ister,59.339864305179695,18.096057102567624
2d7bbb4767f349dabd70e98e6dac4cc3,remdiant,59.344321052546306,18.066799097859285
8dd4ae899c3b4bd1856676ea3db6876a,KosLy,59.345092755062815,18.05248634127472
fae2b86904b34dfd806d2f7037881435,clouddoodle,59.36722956363349,18.04686176641435
703e5e68c0924e26a903c9c820cd8631,Skonico,59.32432960725757,18.09295140645044
d8cb1a51a0dd4149ba3382144198dad8,Loospace Labs,59.35645114956385,17.964846955780992
42f9bcabee2142b1b3610a534c19ba10,Ibinit Collective,59.33026099899857,18.053960035962113
0873970b1d6f477cbde81c0911b3adcc,Smugbio,59.29630953528974,18.151345054311665
8486128f3c2443168238444bca61f971,TwiSpace,59.336818028947974,18.088262132475318
544e69ec9774416a9a528ca9feef0d00,SmugGa,59.30811548114754,18.111043281514217
d995ed6c625546dc80dc11c9a1f38f9d,Protra,59.29117484188326,18.06825077814187
fb6dcdd0069c435bbb8e90d634d8a7f9,IniNit,59.35625745912295,18.118772045305874
6bf309eac4ed49178f5fb30fe8fd76a0,ScroBio,59.341237712716755,18.07196876209018
0e99d708ce7145da91103875b0d9b38d,Jala,59.34194047299535,18.104391179871822
05fff62895944714ab8f8f3e7d07610a,livemix,59.33774758189483,18.050433807760818
62ef32e5d9c144b0ab346377c61a33af,blaoga,59.30019899244729,18.01519492065707
a1df5d0c7aea42c2af1c365d6432b9ff,Ibinico,59.367649299708056,17.968098552892357
f0408e0b84a64424a8d169c1eddd5c7e,AdScro,59.35826558059335,18.08400120146304
5a969f9758474703b8b0f8a6d67bfea9,Yeddqa,59.29954885961705,18.040884680116296
0a3426bce57943f69b68c1f6ec9843f8,CloudZing,59.3610273093185,18.091177768266586
9f285246b83042409f9905a295bb5305,Scrospace Labs,59.33679588484472,18.058796498661327
26a4b7df810c4041bacf6ef83817e452,ClaxCkr,59.33089210361616,18.075811429399806
da1eaa7284a94f27afa0d5db60cde96f,LiveTra,59.37939624954365,18.067495135074534
cae8c5f57ed041f08d6f75f3e34389db,NiLy,59.31365317562007,18.123779354523837
e2838567021240069d086fece44a5e12,iniqa,59.36381028446677,17.996208439133646
78398efd657b47c389c4139633a80fd9,Quirbsense Media,59.37423954921701,18.020021183120292
2288328a93bb44b79a30cdc0371e234f,Livebee Designs,59.31409593604859,18.04763250036779
91a275e6db304d698ee3489c36754b55,FilQa,59.36748650475335,18.13515573805187
e2501cdac6524625b5e6b1b5cd90b44a,IbiNit,59.34602951104725,18.07326416495178
c873d44fcc70415486eb22493b876f71,Glifbox,59.3515973554362,18.033711762666083
57f044d063e3463ca940a3e81b751295,Livechi,59.244973130459925,18.05678570734491
cedc33e419af4fe8874f75977387935f,RemGa,59.21863650973798,18.049951297688995
f706bb7150e8415a9314955368887388,Dobox Systems,59.32500305774318,18.058163126422905
1607d0a7370d4f3aae29295e91b728cf,yeddzee,59.22807249721747,18.062020004128424
92470f17817c49b189e9d7dcb3e5a4ee,filfish,59.330617524296535,18.084533148424693
208619ccfed042d3ae65461abc96b89c,Tubnit Collective,59.327375702214844,18.067418392158455
f4216254250d4c13906fe1e4662aefa6,ScroLy,59.33307757798714,18.0648635380887
4e6789190d01417a918c613546487be0,MyNit,59.35701741706475,18.04313106964571
74a6b616191648b1a8c5c7bb762652f1,FilSense,59.34933652323497,18.12470071517103
4eb336be78cf4e94902eb21908e6c9db,Smughop Designs,59.33123545725163,18.065021333412997
cb7147bda3fa49da9c387d2ebdaff5b9,zinmonkey,59.32396224634064,18.066897295225356
8ad87d4cb0664a5987358dce5b3c6b8e,Raspace,59.39029600538337,18.10026627726578
982fc86ab0ad4c369c0d78ee27b8353f,Kabtrix,59.345225824941394,18.076359514709043
9cd439954629485dbb1d3c672890b879,YouZa,59.30150047105831,18.098278849770374
0e25a5849670447e99ae3b4ac05879f1,Razing,59.35173510771578,18.081135953132204
8a14d0186e9c4c30848e6e44bdd1e1c1,zimspace,59.32535134673705,18.057458397893665
5bad74f81a0f48cb936a4207e8529e09,smugjing,59.331587938869994,18.084992320070928
3128b11204394b04814f1430530a80b3,TubLa,59.36266140232686,18.054501023249735
9c23dfc0230b4e65a009724843aa89e3,QuirbOn,59.36239929318612,18.094274104503146
66aca4605a1e4b448d2eee45616dc9d6,ProBox,59.338766611555734,18.032078300848433
f1015cfe78cf49698a7b4c1fc9f990a4,Daydoodle,59.308272063339786,18.07859061535797
7903496128d0407bbf3670c57582e66d,VertSter,59.32508762611377,18.036442376825388
78d0ab2c2363437fa71f2a06c7887fbe,smugstar,59.31410402335169,18.08730731139565
0c7d0a31517c4eedbf2461782d891dee,quirbdiant,59.320899370319786,18.06117407761852
bd9c2e4694044b1993d06d0ee4cd9f67,SmugSpace,59.33636959979133,18.063233407607097
fea7cf0924934d2fbc7e8c5de4da0a00,Claxscro Designs,59.30118093468738,18.073341803099108
79b9cc33d07a408fab4b6c1b28d94ca8,kabyou,59.34031172050349,18.085703808415612
8fd14583ffba4a70bd149a1e70347a3d,YoZizzl,59.321487751343355,18.130967834413354
dfc420c8ad09487c8c3fc0a3d92ff8c1,Claxmee,59.35027545513253,18.107184369338093
637a518daead48caa00fa0fa32fb43c7,janico,59.32774028145049,18.064574851164046
a4077f7715144a54936b8356e24ad5f2,Remgo Media,59.34297544935782,18.065760251618926
edb99170c97a4d6d8b16e63ac0cc1bab,Xobox Labs,59.34737960062481,18.06156696894098
6d8c5bc688ee4970a4641ba76a3d1e6f,YeddBa,59.33779668395167,18.066213297861157
0b3f06962da34c58ba0145c98c6f74a9,BlaoTrix,59.30675088810266,18.007000169265133
157ae00ed8c34ab0b700327fed0caf55,livebo,59.3624994601478,18.12250045029969
5d759273b185437fba1d51683f2c58ed,Yeddnico Labs,59.3323384207762,18.075846483772644
4922add98d8047f595214f016ee19c55,TwiFish,59.329545370133914,18.09372870729171
5a543439d558408297d8e5f9ef35ea82,Trubee,59.34564695659829,18.07074958392131
d18ae74abb764e3f9400f6bb193f7045,JaSy,59.35858709176754,18.072322155696515
a069f67422304f22837c308133e8b8f3,Kosly,59.40795350469185,18.00803552295979
d0aa07658d344e12879231e610e7edb8,YoNit,59.310397386704956,18.053083838157637
ff18bfbb6bf14d5e92c11cf94314a260,Blaodoodle Labs,59.38224288109464,18.068340486327575
33016de009dd4bc3a80dfa82403735f3,OpenBee,59.346641178849325,18.079639258411117
054e44789dbb40bca4424346416e82ca,Inet,59.33166690477506,18.064940339226048
192772b3ce4647e19d43fbed2e9c7266,Remtrix Labs,59.33424138159774,18.068224668303973
934d59b8762c4c4daa639d6f656a9452,Yeddmix Media,59.33837384711213,18.06972861978739
89a4bbddcc9f4f3e94ee73c132986f45,yeddzee,59.35221656751279,18.09468186580303
9672051d3daa4e7e9ec10be1a06136ad,Dotmonkey,59.33032782528054,18.04670927028838
6515c90b52cd4b0e954c9178d812ba73,Truster Designs,59.282864576030526,18.023736883012962
614b7a7ca29e4ed0b17d064804358665,Xosauce,59.33873586310213,18.076538334316766
2809a5199ab0475eb0bb70e16535d5ce,OpenSy,59.325961009674096,18.064277224354306
b625ff07575e4001a111e5c1d256a6a9,youster,59.38116824683315,18.18642480925947
44a77fac39874ee7acaf065fc8e055d8,dayyou,59.33737351360809,18.065811119102868
029335aba5af47349b9f3d665f5a0f06,Filnico,59.334308717500804,18.07216606674447
c4b9a02f1d1949289aae9e95b78ede17,Ibimonkey,59.30993646693921,18.124251664981927
e36067bed42549a3a63f76914699f936,dayspace,59.318643490387146,18.034229368266075
628009f5e329411fbde036cedde23ca3,MyGa,59.34443434819273,18.065908408244606
ca9de75c01e44251a5247c7dbdea9bbc,filton,59.31419272602218,18.003485294863854
e6306d88934f49a6b55bb4550dcec584,kosscro,59.34092380481052,18.108246327360153
acb0583c40ae4dc6bd1282a5364b8106,Kosdiant,59.35084807262495,17.993385821284757
4194c813e5054b6fb321cb73b4bd99c0,YaBa,59.28023751083554,18.007125702964096
c80970507ffd4721987c585f8dc124ee,vertspace,59.40553110358324,18.041512423925184
6284bf9d986f4ed09d5423603b32020e,VertSense,59.31680097000515,18.058026706292132
5d670ca32b374aad8f1c6e8164a3d550,TubDiant,59.33236734147051,18.06530791732771
c60cd5ab7b144ab4bc5eca5e3086a9be,Yahop,59.343899904192476,18.103110190138796
b89f515476984abd9c2d4c0fe388bdbd,DotZee,59.33280887136335,18.064598364594815
059310bfce374a0dadcaa2c3243d8518,TubFish,59.3177859390304,18.053450202270877
b918027ddf264cc2a1fd2e4f380746e2,Looly Systems,59.33975443210978,18.065761756395823
c9bd3a194dae4616a0fa6998dff1159a,Rabo,59.326626671195065,18.06438687479308
e1809a9da37a4bf1bdcafd2111c40b52,Skozee Collective,59.37774960908235,18.04164807846111
d74c3e681d2c411b8cc375061b780d9a,SmugBa,59.33152159800116,18.06681832949799
